"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM3","2014-04-10","1","Surface Water","2","0.023","6.8","116","8.8","<1","<1","<0.002","0.002","0.005","8.3","1.3","31.3","1.2","2.5","1.3","20.2","0.03","0.23","0.23","0.02","0.8","0.002","1.2"
"Mirs Bay","MM3","2014-04-10","1","Middle Water","2.5","0.022","1.5","125","9.5","2","3","<0.002","0.002","0.005","8.3","4.2","32.1","1.2","2.5","1","19.2","0.03","0.21","0.21","<0.02","2","0.001","0.9"
"Mirs Bay","MM3","2014-04-10","1","Bottom Water","0.5","0.034","1","78","6","1","1","0.003","0.003","0.005","8","<0.2","32.7","1.5","2.5","6.2","18.6","0.04","0.08","0.09","<0.02","1.5","<0.001","1.2"
"Mirs Bay","MM3","2014-05-23","1","Surface Water","1.7","0.022","4.8","101","7.2","29","190","0.021","<0.002","0.005","8.4","1.9","25.2","0.21","1.7","2.4","25.8","0.05","0.24","0.26","0.02","1.5","0.002","1.3"
"Mirs Bay","MM3","2014-05-23","1","Middle Water","1.2","0.051","6","61","4.3","34","100","0.016","0.016","0.004","8.1","0.6","32.5","0.74","1.7","3.3","23.2","0.08","0.23","0.26","0.02","2.3","0.002","1"
"Mirs Bay","MM3","2014-05-23","1","Bottom Water","0.6","0.087","1.2","57","4","6","35","0.021","0.022","0.016","8","2.2","33.6","1.3","1.7","5.3","23.2","0.13","0.2","0.24","0.03","5.6","0.004","1.2"
"Mirs Bay","MM3","2014-06-18","1","Surface Water","5.3","0.072","25","126","8.2","<1","5","0.01","<0.002","<0.002","8.4","20","29.5","0.3","2.1","4.2","29.5","0.08","0.53","0.54","0.04","1.1","0.01","3.4"
"Mirs Bay","MM3","2014-06-18","1","Middle Water","2.6","0.017","9.7","105","6.9","<1","3","0.018","<0.002","0.003","8.3","1.5","30.7","0.25","2.1","1.7","28.4","0.04","0.24","0.26","<0.02","0.6","0.002","1.5"
"Mirs Bay","MM3","2014-06-18","1","Bottom Water","1.6","0.05","8.2","61","4","<1","3","0.027","0.009","0.003","8.1","<0.2","31.4","0.65","2.1","2.5","27.3","0.09","0.23","0.27","<0.02","2.8","0.003","1.1"
"Mirs Bay","MM3","2014-07-23","1","Surface Water","0.9","0.032","0.5","97","6.3","1","2","0.034","0.003","0.002","8.3","1.1","29.7","0.24","3.4","0.8","29.9","0.07","0.23","0.27","<0.02","0.8","0.004","<0.5"
"Mirs Bay","MM3","2014-07-23","1","Middle Water","0.5","0.051","1","78","5.1","<1","2","0.031","0.004","0.005","8.2","<0.2","30.4","0.43","3.4","1","28.8","0.09","0.15","0.19","<0.02","0.8","0.005","0.6"
"Mirs Bay","MM3","2014-07-23","1","Bottom Water","0.5","0.07","1.4","34","2.3","<1","<1","0.031","0.018","0.012","8","<0.2","32.4","1.2","3.4","<0.5","26.4","0.12","0.17","0.22","0.03","1.9","0.003","<0.5"
"Mirs Bay","MM3","2014-08-18","1","Surface Water","1.1","<0.005","5.2","63","4","<1","<1","<0.002","0.002","0.005","8","5.1","32.5","0.58","4","1.4","29.3","<0.01","0.09","0.09","<0.02","0.4","<0.001","1.4"
"Mirs Bay","MM3","2014-08-18","1","Middle Water","0.4","0.027","4.3","69","4.8","<1","1","0.057","0.02","0.024","7.7","0.3","33.9","1.7","4","2.8","24.2","0.1","0.11","0.19","0.04","1.3","<0.001","1.2"
"Mirs Bay","MM3","2014-08-18","1","Bottom Water","0.3","0.05","1.3","19","1.3","<1","3","0.094","0.023","0.038","7.6","<0.2","34.2","2.2","4","1.6","22.9","0.17","0.13","0.25","0.05","2.5","<0.001","1.6"
"Mirs Bay","MM3","2014-09-18","1","Surface Water","0.3","0.056","0.9","84","5.3","1","18","0.012","0.006","0.011","7.7","0.6","32.2","0.91","2.5","5.7","29.7","0.07","0.15","0.17","0.02","2.8","0.002","<0.5"
"Mirs Bay","MM3","2014-09-18","1","Middle Water","0.3","0.059","1.3","69","4.4","2","9","0.011","0.006","0.01","7.7","<0.2","32.2","0.96","2.5","4.9","29.6","0.08","0.21","0.23","0.03","4.4","0.002","0.6"
"Mirs Bay","MM3","2014-09-18","1","Bottom Water","0.4","0.059","<0.2","87","5.6","3","64","0.008","0.007","0.01","7.7","2.8","32.4","1","2.5","26","29.3","0.07","0.25","0.27","0.04","12.6","0.002","3"
"Mirs Bay","MM3","2014-10-15","1","Surface Water","0.3","0.046","<0.2","90","5.9","<1","1","0.013","0.018","0.01","7.7","1.2","33.2","1.1","2.8","3","27.8","0.08","0.2","0.23","<0.02","3.7","0.001","0.5"
"Mirs Bay","MM3","2014-10-15","1","Middle Water","0.3","0.043","0.7","92","6","<1","<1","0.012","0.019","0.009","7.7","0.7","33.2","1.1","2.8","3.9","27.7","0.07","0.2","0.23","<0.02","3.3","0.001","0.7"
"Mirs Bay","MM3","2014-10-15","1","Bottom Water","0.1","0.042","0.5","93","6.1","<1","20","0.012","0.02","0.009","7.7","0.9","33.2","1.1","2.8","2.4","27.6","0.07","0.2","0.23","<0.02","3.2","0.001","<0.5"
"Mirs Bay","MM3","2014-11-20","1","Surface Water","1","0.006","<0.2","109","7.6","<1","<1","0.011","0.005","0.007","8.3","9.3","33.2","0.25","5","1.2","23.7","0.02","0.23","0.25","<0.02","0.5","<0.001","<0.5"
"Mirs Bay","MM3","2014-11-20","1","Middle Water","1.3","0.013","3.9","102","7.2","<1","<1","0.011","0.008","0.006","8.2","<0.2","33.2","0.29","5","1.3","23.4","0.03","0.22","0.24","<0.02","0.6","<0.001","0.6"
"Mirs Bay","MM3","2014-11-20","1","Bottom Water","0.7","0.01","3.5","99","6.9","1","1","0.015","0.014","0.007","8.2","1.1","33.3","0.35","5","2.6","23.5","0.04","0.26","0.29","<0.02","1","<0.001","0.5"
"Mirs Bay","MM3","2014-12-12","1","Surface Water","1.1","0.006","7.4","98","7.3","<1","<1","<0.002","0.002","0.005","8.2","<0.2","32.7","0.07","3.5","3.5","20.5","0.01","0.18","0.18","<0.02","1.5","<0.001","1"
"Mirs Bay","MM3","2014-12-12","1","Middle Water","1","0.005","5.5","107","7.9","<1","<1","<0.002","<0.002","0.006","8.2","1.2","32.8","0.07","3.5","7.2","20.5","<0.01","0.16","0.16","<0.02","1.5","<0.001","1.2"
"Mirs Bay","MM3","2014-12-12","1","Bottom Water","1.1","0.006","6","106","7.9","<1","<1","<0.002","<0.002","0.006","8.2","1.4","32.8","0.07","3.5","2.7","20.5","0.01","0.25","0.25","<0.02","1.1","<0.001","0.9"
"Mirs Bay","MM3","2015-01-14","1","Surface Water","0.7","0.044","0.6","94","7.5","<1","<1","0.058","0.004","0.008","8.1","1.3","31.8","0.42","2.5","10","16.8","0.11","0.44","0.5","<0.02","2.6","0.001","1.7"
"Mirs Bay","MM3","2015-01-14","1","Middle Water","0.7","0.039","2.4","97","7.7","<1","<1","0.061","0.004","0.008","8.1","0.8","31.9","0.41","2.5","5.9","16.8","0.1","0.32","0.39","<0.02","2.3","0.001","1"
"Mirs Bay","MM3","2015-01-14","1","Bottom Water","0.6","0.041","0.7","96","7.7","<1","<1","0.044","0.003","0.008","8.2","0.9","31.9","0.37","2.5","5.2","16.8","0.09","0.22","0.27","<0.02","1.5","0.001","0.9"
"Mirs Bay","MM3","2015-02-13","1","Surface Water","1.8","0.024","1.9","68","5.4","<1","1","0.019","0.004","0.005","8","1","31.9","0.52","3","2.8","17.1","0.05","0.22","0.24","<0.02","2.3","<0.001","1"
"Mirs Bay","MM3","2015-02-13","1","Middle Water","1.6","0.027","4.3","102","8.2","<1","<1","0.044","0.004","0.005","7.9","<0.2","31.8","0.51","3","2.8","16.8","0.08","0.21","0.26","<0.02","3.4","<0.001","1.2"
"Mirs Bay","MM3","2015-02-13","1","Bottom Water","1.6","0.025","1.5","103","8.2","<1","<1","0.028","0.006","0.005","7.9","1.1","31.8","0.47","3","4.8","16.7","0.06","0.22","0.25","<0.02","4.7","<0.001","1.6"
"Mirs Bay","MM3","2015-03-19","1","Surface Water","0.8","0.04","2.4","114","8.7","<1","6","0.044","0.004","0.005","8","0.5","32","0.35","3","0.9","19.4","0.09","0.21","0.26","<0.02","0.6","0.001","0.5"
"Mirs Bay","MM3","2015-03-19","1","Middle Water","1.4","0.048","2.4","103","8","1","2","0.037","0.004","0.005","7.9","<0.2","32.1","0.52","3","1.8","18.4","0.09","0.31","0.35","<0.02","0.7","0.001","1.2"
"Mirs Bay","MM3","2015-03-19","1","Bottom Water","0.8","0.03","2.5","93","7.2","<1","<1","0.037","0.004","0.004","7.9","<0.2","32.2","0.57","3","0.9","17.9","0.07","0.24","0.28","0.02","0.4","<0.001","0.6"
"Mirs Bay","MM3","2015-04-27","1","Surface Water","0.5","0.022","1","96","6.7","<1","<1","<0.002","0.002","0.006","8","<0.2","33.1","0.57","4","8.2","24.1","0.03","0.11","0.11","<0.02","0.5","<0.001","2.1"
"Mirs Bay","MM3","2015-04-27","1","Middle Water","0.9","0.019","0.8","90","6.4","<1","<1","<0.002","0.004","0.006","8","0.3","33.4","0.62","4","1.6","22.8","0.03","0.16","0.17","<0.02","0.5","<0.001","0.8"
"Mirs Bay","MM3","2015-04-27","1","Bottom Water","1.2","0.021","0.5","78","5.6","<1","<1","<0.002","0.003","0.005","7.9","0.3","33.6","0.65","4","1.5","22.3","0.03","0.13","0.14","<0.02","1.1","<0.001","0.9"
"Mirs Bay","MM3","2015-05-22","1","Surface Water","0.7","0.046","2.5","92","6.2","1","3","0.015","0.005","0.003","8.2","<0.2","31.9","0.31","3.9","2","26.1","0.07","0.21","0.23","<0.02","2.7","0.003","0.7"
"Mirs Bay","MM3","2015-05-22","1","Middle Water","0.7","0.048","3.1","89","6.1","2","5","0.013","0.009","0.004","8.1","<0.2","32.1","0.37","3.9","0.7","25.9","0.07","0.19","0.21","<0.02","2.7","0.003","0.5"
"Mirs Bay","MM3","2015-05-22","1","Bottom Water","0.5","0.045","1.5","43","2.9","1","2","0.019","0.083","0.011","8","<0.2","33.7","1","3.9","5.5","24.6","0.15","0.2","0.3","0.03","4.2","0.002","0.9"
"Mirs Bay","MM3","2015-06-24","1","Surface Water","1.3","0.021","2.9","108","7.2","<1","40","0.19","0.009","0.003","8.3","1.7","26","0.41","2.6","1.4","28.8","0.22","0.23","0.43","0.03","11.7","0.002","0.6"
"Mirs Bay","MM3","2015-06-24","1","Middle Water","1.1","0.029","4","96","6.4","2","13","0.17","0.008","0.003","8.2","2.5","27.9","0.46","2.6","1.5","28.6","0.21","0.33","0.51","0.05","11.6","0.003","<0.5"
"Mirs Bay","MM3","2015-06-24","1","Bottom Water","0.6","0.034","3.8","47","3.3","3","64","0.087","0.008","0.006","7.8","1.8","34.3","0.67","2.6","0.8","23.4","0.13","0.36","0.46","0.03","7","<0.001","<0.5"
"Mirs Bay","MM3","2015-07-27","1","Surface Water","1","0.01","3.4","101","6.6","8","33","0.019","0.009","0.004","8.4","1.1","30.9","1.1","2.5","2.6","28.6","0.04","0.25","0.28","0.02","3.5","0.001","1.4"
"Mirs Bay","MM3","2015-07-27","1","Middle Water","6","0.013","0.6","39","2.6","10","35","0.096","0.022","0.018","8.2","1.3","33","1.7","2.5","6.8","25.9","0.13","0.2","0.32","0.04","6.3","<0.001","1.6"
"Mirs Bay","MM3","2015-07-27","1","Bottom Water","1.3","0.019","0.6","39","2.8","1","8","0.08","0.019","0.019","8.2","0.3","34.1","1.5","2.5","13","23.3","0.12","0.18","0.28","0.05","8.2","0.001","2.3"
"Mirs Bay","MM3","2015-08-20","1","Surface Water","0.9","0.024","2.6","99","6.3","2","3","<0.002","<0.002","0.006","8","1.2","33","0.83","2.6","2.9","28.9","0.03","0.23","0.23","0.04","3.2","0.001","1.3"
"Mirs Bay","MM3","2015-08-20","1","Middle Water","0.6","0.034","2.2","49","3.3","<1","3","0.017","0.005","0.012","7.9","1.6","33.7","1.2","2.6","1","25.7","0.06","0.2","0.22","0.05","4.3","0.001","0.9"
"Mirs Bay","MM3","2015-08-20","1","Bottom Water","0.2","0.081","1.8","12","0.8","<1","<1","0.099","0.003","0.046","7.7","1","34.4","2.8","2.6","8.2","22.7","0.18","0.19","0.29","0.08","5.9","0.001","1.6"
"Mirs Bay","MM3","2015-09-24","1","Surface Water","0.5","0.04","0.9","105","6.7","<1","<1","0.012","<0.002","0.003","8.3","<0.2","32.7","0.17","3.5","1.1","29.7","0.05","0.38","0.39","0.05","0.4","0.004","0.6"
"Mirs Bay","MM3","2015-09-24","1","Middle Water","0.6","0.017","1.1","104","6.6","<1","<1","<0.002","<0.002","0.007","8.3","0.5","33.1","0.11","3.5","5.1","29","0.02","0.3","0.3","0.04","0.8","0.002","2.2"
"Mirs Bay","MM3","2015-09-24","1","Bottom Water","0.4","0.024","1.4","78","5.1","<1","1","<0.002","<0.002","0.005","8.2","0.5","33.4","0.29","3.5","0.9","28.6","0.03","0.31","0.31","0.03","1.6","0.002","<0.5"
"Mirs Bay","MM3","2015-10-26","1","Surface Water","0.6","0.035","1.5","87","5.8","<1","<1","0.003","<0.002","0.006","8.1","0.3","33","0.36","3","3.4","27","0.04","0.33","0.34","0.02","4.3","0.002","1.7"
"Mirs Bay","MM3","2015-10-26","1","Middle Water","0.6","0.037","0.9","95","6.3","<1","1","<0.002","<0.002","0.006","8.1","0.5","33","0.38","3","3.8","26.9","0.04","0.22","0.22","0.04","4.2","0.002","1"
"Mirs Bay","MM3","2015-10-26","1","Bottom Water","0.7","0.043","1.3","95","6.3","<1","<1","0.003","0.007","0.006","8.1","0.5","33","0.52","3","5.9","26.9","0.05","0.3","0.31","0.04","4.5","0.002","1.1"
"Mirs Bay","MM3","2015-11-23","1","Surface Water","0.5","0.022","0.6","89","6","<1","<1","0.007","0.037","0.007","8.2","0.6","33.2","0.86","3","1.8","26.3","0.07","0.24","0.28","0.04","1.5","0.001","0.6"
"Mirs Bay","MM3","2015-11-23","1","Middle Water","9","0.032","0.8","90","6","<1","1","0.01","0.036","0.009","8.2","0.3","33.1","0.88","3","1.1","26.1","0.08","0.35","0.4","0.04","1.4","0.002","<0.5"
"Mirs Bay","MM3","2015-11-23","1","Bottom Water","0.8","0.029","0.5","89","6","<1","3","0.006","0.036","0.008","8.1","0.8","33.2","0.89","3","0.8","26.1","0.07","0.21","0.25","0.09","0.9","0.002","0.6"
"Mirs Bay","MM3","2015-12-16","1","Surface Water","0.2","0.023","3","74","5.4","<1","1","0.019","0.039","0.007","8.2","0.3","33.1","0.71","2","4.8","20.7","0.08","0.36","0.42","0.02","2.2","0.001","0.9"
"Mirs Bay","MM3","2015-12-16","1","Middle Water","0.4","0.024","3.5","93","6.8","<1","<1","0.019","0.041","0.009","8.2","<0.2","33.2","0.7","2","9","20.9","0.08","0.46","0.52","0.09","2.4","0.001","1.2"
"Mirs Bay","MM3","2015-12-16","1","Bottom Water","0.3","0.026","3.1","93","6.9","<1","<1","0.02","0.04","0.009","8.2","0.4","33.2","0.71","2","26","20.9","0.09","0.38","0.44","0.07","3.6","0.001","4.7"
"Mirs Bay","MM3","2016-01-15","1","Surface Water","1.4","0.037","2.9","101","7.8","<1","<1","0.047","0.009","0.005","7.9","0.7","31.8","0.44","3.5","11","18.9","0.09","0.83","0.89","0.03","1","<0.001","1.7"
"Mirs Bay","MM3","2016-01-15","1","Middle Water","1.2","0.036","4.8","101","7.8","<1","<1","0.056","0.008","0.006","7.9","0.9","31.8","0.45","3.5","7.8","18.9","0.1","0.49","0.55","0.02","1","<0.001","1.4"
"Mirs Bay","MM3","2016-01-15","1","Bottom Water","1","0.034","2.3","102","7.8","<1","<1","0.047","0.008","0.005","7.9","0.3","31.8","0.44","3.5","9.1","18.9","0.09","0.19","0.25","<0.02","1","<0.001","1.9"
"Mirs Bay","MM3","2016-02-26","1","Surface Water","<0.1","0.048","5.7","113","9.4","<1","<1","0.064","0.009","0.004","8.2","0.8","30.8","0.79","3","<0.5","15.1","0.12","0.32","0.39","0.04","0.5","0.002","<0.5"
"Mirs Bay","MM3","2016-02-26","1","Middle Water","0.2","0.044","2.1","106","8.8","<1","<1","0.07","0.01","0.004","8.2","0.3","30.8","0.79","3","0.6","15","0.12","0.36","0.44","0.03","0.4","0.001","<0.5"
"Mirs Bay","MM3","2016-02-26","1","Bottom Water","0.4","0.041","0.6","103","8.6","<1","<1","0.076","0.008","0.005","8.2","0.2","30.9","0.78","3","0.7","15","0.13","0.13","0.21","<0.02","0.8","0.001","0.6"
"Mirs Bay","MM3","2016-03-17","1","Surface Water","3.3","0.07","14","97","7.9","2","3","0.02","0.002","0.006","8.3","5.9","31.5","1","2.5","6.6","16.2","0.09","0.51","0.53","0.04","3.2","0.003","2.4"
"Mirs Bay","MM3","2016-03-17","1","Middle Water","1.1","0.06","2.8","94","7.6","<1","<1","0.026","<0.002","0.005","8.2","2.1","31.6","1","2.5","15","16.2","0.09","0.24","0.27","0.03","9","0.002","2.2"
"Mirs Bay","MM3","2016-03-17","1","Bottom Water","0.7","0.07","1.8","80","6.5","<1","<1","0.027","<0.002","0.005","8.2","0.7","31.7","1","2.5","21","16.2","0.1","0.22","0.25","0.02","10.8","0.003","3.2"
"Mirs Bay","MM3","2016-04-15","1","Surface Water","3.2","0.12","13","97","7.3","6","13","0.029","<0.002","<0.002","8.1","5.5","30.5","0.81","4","2.9","20.6","0.15","0.52","0.55","0.06","0.5","0.005","2"
"Mirs Bay","MM3","2016-04-15","1","Middle Water","1","0.052","0.3","92","7","2","9","0.004","<0.002","0.003","8.1","<0.2","31.4","0.87","4","2","19.8","0.06","0.41","0.42","0.02","0.3","0.002","0.6"
"Mirs Bay","MM3","2016-04-15","1","Bottom Water","0.8","0.058","0.8","73","5.7","4","8","0.005","<0.002","0.003","7.9","<0.2","31.9","1.1","4","0.9","18.7","0.07","0.4","0.41","0.02","0.4","0.001","<0.5"
"Mirs Bay","MM3","2016-05-18","1","Surface Water","1.3","0.044","1.2","82","5.7","<1","1","0.004","<0.002","<0.002","7.7","0.3","31.4","0.29","5","1.4","25","0.05","0.18","0.19","<0.02","1.7","0.001","0.7"
"Mirs Bay","MM3","2016-05-18","1","Middle Water","1.3","0.049","1.7","77","5.3","<1","<1","0.005","<0.002","<0.002","7.7","<0.2","31.5","0.36","5","0.8","24.9","0.06","0.77","0.78","<0.02","0.7","0.001","0.7"
"Mirs Bay","MM3","2016-05-18","1","Bottom Water","1","0.057","1.3","81","5.6","<1","1","0.008","0.005","0.003","7.6","0.3","31.9","0.58","5","1.5","24.4","0.07","0.51","0.52","0.04","0.8","0.001","1"
"Mirs Bay","MM3","2016-06-15","1","Surface Water","0.7","0.023","2.1","94","6.1","1","2","0.017","0.003","0.002","8.3","<0.2","30.5","0.56","3.5","12","28.9","0.04","0.61","0.63","0.06","1.2","0.002","3"
"Mirs Bay","MM3","2016-06-15","1","Middle Water","0.2","0.014","1","75","5.1","3","11","0.008","0.041","0.006","8.1","0.6","33.2","0.91","3.5","8.3","25.9","0.06","0.4","0.45","0.03","1.8","<0.001","1.3"
"Mirs Bay","MM3","2016-06-15","1","Bottom Water","1","0.015","1.1","56","3.8","<1","4","0.015","0.089","0.019","7.9","<0.2","34.5","1.6","3.5","8.8","24.6","0.12","0.53","0.63","0.04","3.1","<0.001","1.6"
"Mirs Bay","MM3","2016-07-11","1","Surface Water","1.3","0.019","5.8","94","6.2","7","18","0.027","<0.002","<0.002","7.8","1.2","26.7","0.29","2.5","2.3","29.3","0.05","0.07","0.1","0.04","1.8","<0.001","1.4"
"Mirs Bay","MM3","2016-07-11","1","Middle Water","0.4","0.03","1.1","87","5.8","13","40","0.091","0.023","0.011","7.4","0.3","32.1","1.4","2.5","2.2","26.4","0.14","0.81","0.92","0.03","1.1","<0.001","0.8"
"Mirs Bay","MM3","2016-07-11","1","Bottom Water","0.6","0.012","0.9","32","2.2","1","3","0.14","0.006","0.021","7.2","<0.2","34.5","1.9","2.5","3.2","23.3","0.16","0.47","0.62","0.06","1.9","<0.001","1"
"Mirs Bay","MM3","2016-08-15","1","Surface Water","0.7","0.019","1.6","95","6.2","1","3","<0.002","<0.002","<0.002","8.1","1.4","32.7","0.3","4","10","28.1","0.02","0.53","0.53","<0.02","2.4","0.001","2"
"Mirs Bay","MM3","2016-08-15","1","Middle Water","0.3","0.025","1","86","5.6","1","1","0.003","0.007","0.005","8","0.8","33.1","0.51","4","8.6","27.5","0.04","0.52","0.53","0.03","2.2","0.001","1.2"
"Mirs Bay","MM3","2016-08-15","1","Bottom Water","0.6","0.11","0.7","23","1.6","<1","1","0.03","0.041","0.047","7.7","0.5","34.1","2.1","4","16","23.9","0.18","0.93","1","0.07","3.7","0.002","2.4"
"Mirs Bay","MM3","2016-09-14","1","Surface Water","1","0.014","1","88","5.7","<1","<1","<0.002","<0.002","0.002","7.9","0.6","31.6","0.31","2","8.6","29.3","0.02","0.12","0.12","0.05","28.2","<0.001","2"
"Mirs Bay","MM3","2016-09-14","1","Middle Water","1.3","0.019","3","92","5.9","<1","<1","<0.002","<0.002","0.002","7.9","1.5","31.7","0.45","2","20","29","0.02","0.49","0.49","<0.02","0.8","<0.001","4.8"
"Mirs Bay","MM3","2016-09-14","1","Bottom Water","1.7","0.024","8.1","35","2.3","1","3","0.049","0.02","0.019","7.6","2.2","32.6","1.7","2","18","27.1","0.09","0.37","0.44","0.03","1.9","<0.001","4.2"
"Mirs Bay","MM3","2016-10-26","1","Surface Water","1.4","0.022","2.2","94","6.2","<1","<1","0.005","0.005","0.006","8.2","1.2","29.9","0.76","4","0.6","28","0.03","0.15","0.16","0.03","2.2","0.002","0.6"
"Mirs Bay","MM3","2016-10-26","1","Middle Water","1.2","0.016","2.3","98","6.5","<1","1","0.03","0.037","0.009","8.1","0.8","30.3","1","4","1.4","27.8","0.08","0.52","0.59","0.02","3","0.001","0.7"
"Mirs Bay","MM3","2016-10-26","1","Bottom Water","1","0.025","2.6","68","4.5","<1","<1","0.042","0.051","0.013","8","0.4","31.9","1.2","4","2.6","26.8","0.12","0.39","0.48","0.03","4.8","0.001","1"
"Mirs Bay","MM3","2016-11-09","1","Surface Water","0.2","0.024","1.9","86","5.9","<1","<1","<0.002","0.013","0.002","7.7","0.3","31.2","0.38","4","7.6","25.6","0.04","0.3","0.32","<0.02","1.2","<0.001","1.2"
"Mirs Bay","MM3","2016-11-09","1","Middle Water","0.4","0.026","1.6","97","6.6","<1","<1","<0.002","0.015","0.003","7.7","0.4","31.3","0.33","4","8.1","25.9","0.04","0.19","0.21","<0.02","1.6","<0.001","1.2"
"Mirs Bay","MM3","2016-11-09","1","Bottom Water","0.1","0.024","1.5","97","6.6","<1","<1","<0.002","0.014","0.003","7.7","0.7","31.3","0.34","4","8.1","25.9","0.04","0.1","0.12","0.02","2.3","<0.001","1.4"
"Mirs Bay","MM3","2016-12-08","1","Surface Water","0.2","0.021","1.3","83","6.1","<1","<1","0.069","0.024","0.009","8.2","<0.2","31.1","1.1","4","1.5","21.9","0.11","0.46","0.55","0.02","2.8","0.001","<0.5"
"Mirs Bay","MM3","2016-12-08","1","Middle Water","0.2","0.023","1.5","96","7","<1","<1","0.075","0.022","0.01","8.2","0.5","31.1","1.1","4","2.7","21.9","0.12","0.21","0.31","<0.02","1.6","0.001","0.6"
"Mirs Bay","MM3","2016-12-08","1","Bottom Water","0.2","0.026","1.5","96","7","<1","<1","0.076","0.021","0.011","8.2","1","31.1","1.1","4","3.8","21.8","0.12","0.5","0.6","<0.02","1.7","0.001","0.9"
"Mirs Bay","MM3","2017-01-19","1","Surface Water","0.4","0.07","1","92","7","<1","<1","0.03","0.004","0.002","8.2","0.5","30.7","0.66","2.5","3.7","20.1","0.1","0.28","0.31","0.02","1.8","0.004","0.8"
"Mirs Bay","MM3","2017-01-19","1","Middle Water","0.3","0.064","0.6","92","7","1","1","0.015","0.003","0.009","8.2","0.5","30.8","0.62","2.5","3","19.5","0.08","0.36","0.38","0.03","2.6","0.003","0.5"
"Mirs Bay","MM3","2017-01-19","1","Bottom Water","0.2","0.068","<0.2","90","6.9","<1","<1","0.011","0.003","0.009","8.2","<0.2","30.8","0.64","2.5","2.4","19.4","0.08","0.29","0.3","0.02","1.1","0.003","0.6"
"Mirs Bay","MM3","2017-02-08","1","Surface Water","0.7","0.042","1.2","95","7.3","<1","<1","0.009","0.004","0.004","8.1","1.2","30.9","0.61","3","9.4","19.1","0.06","0.72","0.73","<0.02","3.3","0.002","2.1"
"Mirs Bay","MM3","2017-02-08","1","Middle Water","0.6","0.046","1.3","94","7.2","<1","1","0.013","0.005","0.005","8.1","0.6","30.9","0.73","3","11","19.1","0.06","1.2","1.22","0.03","3","0.002","2.4"
"Mirs Bay","MM3","2017-02-08","1","Bottom Water","0.5","0.046","0.9","94","7.2","<1","<1","0.017","0.007","0.005","8.1","0.6","31","0.85","3","15","19","0.07","0.25","0.27","0.02","3.7","0.002","2.4"
"Mirs Bay","MM3","2017-03-16","1","Surface Water","0.9","0.064","1.5","89","7","<1","<1","0.048","0.01","0.002","8","<0.2","31.7","1","4","6.3","18","0.12","0.48","0.54","<0.02","1.4","0.002","1.2"
