"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM5","1998-12-03","1","Bottom Water","0.6","0.19","2","89","6.4","700","1800","0.16","0.042","0.035","8.1","0.4","29.7","1.1","2","7.6","23.2","0.39","0.44","0.64","0.05","18.6","0.008","1.1"
"Deep Bay","DM5","1999-01-06","1","Surface Water","1.1","0.22","2.6","90","7","90","120","0.28","0.041","0.035","7.8","0.6","28.5","1.3","2","7.2","19.3","0.54","0.55","0.87","0.07","6","0.004","1.3"
"Deep Bay","DM5","1999-01-06","1","Middle Water","1","0.22","1.5","93","7.2","240","300","0.25","0.04","0.035","7.8","1","29.3","1.2","2","7.8","19.2","0.51","0.48","0.77","0.05","5.4","0.004","1.3"
"Deep Bay","DM5","1999-01-06","1","Bottom Water","1.1","0.16","1.4","92","7.1","440","590","0.18","0.03","0.028","7.8","1.4","29.7","0.91","2","13","19.3","0.37","0.38","0.59","0.05","10.1","0.003","1.8"
"Deep Bay","DM5","1999-02-05","1","Surface Water","0.8","0.28","0.7","108","8.5","24","40","0.18","0.028","0.049","8","0.9","30","1.1","1","4.6","18.3","0.49","0.39","0.6","0.06","5.1","0.008","0.8"
"Deep Bay","DM5","1999-02-05","1","Middle Water","0.5","0.22","1.5","102","8","410","770","0.17","0.025","0.036","8.1","<0.2","30.7","1.1","1","6.8","18.1","0.42","0.32","0.52","0.05","7.3","0.007","1"
"Deep Bay","DM5","1999-02-05","1","Bottom Water","0.6","0.19","1.3","99","7.8","650","1100","0.14","0.02","0.038","8.1","0.5","30.7","1","1","11","18","0.35","0.31","0.47","0.05","12.4","0.006","1.4"
"Deep Bay","DM5","1999-03-08","1","Surface Water","2.2","0.27","2.1","97","7.1","12","35","0.2","0.018","0.037","8","<0.2","29.1","0.9","3.5","1.1","21.9","0.49","0.4","0.62","0.05","2.9","0.011","0.7"
"Deep Bay","DM5","1999-03-08","1","Middle Water","2","0.19","1.4","96","7","53","130","0.15","0.015","0.03","8.1","<0.2","31.1","0.78","3.5","1.3","21.6","0.36","0.3","0.47","0.04","2.9","0.008","<0.5"
"Deep Bay","DM5","1999-03-08","1","Bottom Water","1","0.17","1.5","95","7","280","680","0.12","0.011","0.027","8.1","<0.2","31.2","0.71","3.5","1.4","21.4","0.3","0.35","0.48","0.03","12.8","0.007","0.6"
"Deep Bay","DM5","1999-04-08","1","Surface Water","2","0.28","5.1","74","5.4","58","87","0.26","0.037","0.045","7.9","2.8","30.4","1.4","1.5","2.6","22.4","0.58","0.46","0.76","0.06","4.5","0.009","0.9"
"Deep Bay","DM5","1999-04-08","1","Middle Water","0.8","0.18","3.5","69","5","2000","9000","0.14","0.019","0.04","7.9","<0.2","32.5","0.99","1.5","4.2","22","0.34","0.36","0.52","0.04","5.2","0.006","1.2"
"Deep Bay","DM5","1999-04-08","1","Bottom Water","1","0.17","2.3","66","4.8","1900","5600","0.12","0.017","0.032","8","<0.2","32.6","1","1.5","20","22","0.31","0.41","0.55","0.05","12.4","0.005","2"
"Deep Bay","DM5","1999-05-07","1","Surface Water","0.6","0.14","2.3","80","5.7","190","330","0.46","0.058","0.036","8","<0.2","28.5","1.1","2","4.7","24.4","0.66","0.31","0.83","0.05","5.1","0.006","0.6"
"Deep Bay","DM5","1999-05-07","1","Middle Water","0.5","0.098","1.8","76","5.4","240","560","0.2","0.043","0.034","8","<0.2","29.8","0.92","2","5.5","24.5","0.34","0.36","0.6","0.04","5.1","0.004","0.6"
"Deep Bay","DM5","1999-05-07","1","Bottom Water","0.3","0.087","1.1","77","5.3","1400","3400","0.17","0.029","0.024","8","0.7","31.1","0.78","2","22","24.5","0.29","0.33","0.53","0.05","13.9","0.004","2"
"Deep Bay","DM5","1999-06-04","1","Surface Water","1.5","0.043","4.2","70","4.9","86","160","0.8","0.08","0.032","7.9","2","19.9","3.7","2","4.2","27.9","0.92","0.32","1.2","0.06","6.3","0.002","1.2"
"Deep Bay","DM5","1999-06-04","1","Middle Water","0.9","0.054","1.4","69","4.8","550","1200","0.44","0.059","0.022","8","0.7","26.4","1.7","2","4.2","26.9","0.55","0.23","0.73","0.04","6.5","0.003","0.8"
"Deep Bay","DM5","1999-06-04","1","Bottom Water","0.9","0.079","1.6","72","4.9","900","1900","0.37","0.047","0.018","8","0.8","28.3","1.4","2","12","26.9","0.5","0.23","0.65","0.04","15","0.004","1.5"
"Deep Bay","DM5","1999-07-05","1","Surface Water","0.7","<0.005","3.1","53","3.9","64","200","1","0.042","0.04","7.3","0.6","11.2","3.4","2","5.4","28.4","1.05","0.15","1.19","0.08","13.3","0.001","0.9"
"Deep Bay","DM5","1999-07-05","1","Middle Water","0.7","0.034","1.5","50","3.5","4400","9200","0.43","0.039","0.031","7.1","0.4","25.5","2.6","2","6","26.2","0.5","0.11","0.58","0.11","12.6","0.001","0.9"
"Deep Bay","DM5","1999-07-05","1","Bottom Water","0.5","0.035","1.5","38","2.6","3400","7800","0.42","0.037","0.036","7.2","1.1","27.2","2.4","2","21","25.7","0.49","0.15","0.61","0.08","52","0.001","5.2"
"Deep Bay","DM5","1999-08-02","1","Surface Water","1.4","<0.005","4.3","60","4.2","170","410","0.71","0.056","0.03","8.1","1.5","13.5","5.3","1.5","6.4","29.2","0.77","0.32","1.09","0.05","16.1","0.001","0.8"
"Deep Bay","DM5","1999-08-02","1","Middle Water","1","0.011","1.8","58","4","150","220","0.49","0.058","0.032","8.1","1.7","21.5","3.2","1.5","6.8","28.8","0.56","0.38","0.93","0.05","16.7","0.001","1.3"
"Deep Bay","DM5","1999-08-02","1","Bottom Water","0.8","0.02","1.1","56","3.8","740","2400","0.37","0.056","0.028","8.1","2.9","23.6","2.8","1.5","14","28.5","0.45","0.38","0.81","0.05","27.2","0.001","1.9"
"Deep Bay","DM5","1999-09-01","1","Surface Water","1.2","<0.005","1","50","3.6","660","1100","0.84","0.19","0.034","7.8","1.2","16.8","5","1.5","9.4","27.1","1.04","0.22","1.25","0.11","8.3","0.001","1.1"
"Deep Bay","DM5","1999-09-01","1","Middle Water","0.9","<0.005","1","50","3.6","850","2300","0.66","0.17","0.034","7.8","2.2","21.3","4.8","1.5","54","26.7","0.84","0.24","1.07","0.1","31.1","0.001","5.1"
"Deep Bay","DM5","1999-09-01","1","Bottom Water","1.1","<0.005","0.3","50","3.5","1300","2400","0.62","0.16","0.03","7.8","3.4","21.5","3.9","1.5","89","26.6","0.79","0.33","1.11","0.12","37.8","0.001","8.2"
"Deep Bay","DM5","1999-10-11","1","Surface Water","1.1","0.051","3.4","86","5.9","13","36","0.71","0.16","0.039","7.9","<0.2","24","3.1","2","4.8","28.5","0.92","0.23","1.1","0.06","14.7","0.002","1.2"
"Deep Bay","DM5","1999-10-11","1","Middle Water","0.7","0.072","1.6","78","5.3","170","310","0.5","0.14","0.042","7.9","0.2","27.1","2.2","2","6.4","27.8","0.71","0.2","0.84","0.06","14.3","0.003","1.2"
"Deep Bay","DM5","1999-10-11","1","Bottom Water","0.4","0.077","1.3","75","5","320","840","0.47","0.14","0.044","8","<0.2","29.4","2","2","7","27.5","0.69","0.19","0.8","0.06","31.5","0.004","0.6"
"Deep Bay","DM5","1999-11-10","1","Surface Water","0.9","0.14","2.9","92","6.5","290","920","0.24","0.11","0.052","7.9","0.7","29.6","1.7","1.5","2.8","24.4","0.49","0.26","0.61","0.16","4.9","0.005","0.7"
"Deep Bay","DM5","1999-11-10","1","Middle Water","0.8","0.13","1.7","85","5.9","420","2100","0.21","0.11","0.048","7.9","1.1","30.2","1.6","1.5","3.6","24.5","0.45","0.23","0.55","0.06","4.9","0.004","0.9"
"Deep Bay","DM5","1999-11-10","1","Bottom Water","0.6","0.089","2","90","6.2","710","2500","0.17","0.094","0.043","7.9","0.8","31.1","1.5","1.5","12","24.6","0.35","0.22","0.48","0.06","10.2","0.003","1.4"
"Deep Bay","DM5","1999-12-09","1","Surface Water","0.6","0.095","1.1","94","7.1","870","2400","0.12","0.042","0.025","8.1","1","31.3","0.81","1.5","13","19.9","0.26","0.27","0.43","0.04","9.5","0.004","1.1"
"Deep Bay","DM5","1999-12-09","1","Middle Water","0.6","0.1","0.6","94","7.1","890","2200","0.12","0.041","0.026","8.1","1.6","31.3","0.84","1.5","19","19.9","0.26","0.27","0.43","0.05","13.1","0.004","1.6"
"Deep Bay","DM5","1999-12-09","1","Bottom Water","0.7","0.086","1.2","96","7.2","1400","3100","0.12","0.04","0.03","8.1","2.2","31.3","0.83","1.5","53","19.9","0.25","0.31","0.47","0.07","20.6","0.003","4.5"
"Deep Bay","DM5","2000-01-07","1","Surface Water","1.3","0.31","6","90","7.3","330","630","0.36","0.048","0.06","8.2","4.6","26.4","1.7","3","2.7","17.8","0.72","0.5","0.91","0.07","9.9","0.012","1.1"
"Deep Bay","DM5","2000-01-07","1","Middle Water","1.2","0.22","6.2","97","7.9","270","470","0.31","0.045","0.05","8.2","2.3","28","1.6","3","2.4","17.4","0.58","0.43","0.79","0.06","8.9","0.008","0.8"
"Deep Bay","DM5","2000-01-07","1","Bottom Water","0.8","0.14","3.9","97","7.8","660","1000","0.27","0.04","0.037","8.2","1.1","28.5","1.5","3","4.7","17.3","0.45","0.36","0.67","0.05","10.3","0.005","1"
"Deep Bay","DM5","2000-02-09","1","Surface Water","1.1","0.13","2.1","92","7.4","730","1100","0.057","0.014","0.022","8.2","0.7","32","0.41","2","3","16.5","0.2","0.24","0.31","0.04","11.9","0.005","0.7"
"Deep Bay","DM5","2000-02-09","1","Middle Water","1.1","0.077","2.2","96","7.7","410","860","0.053","0.016","0.02","8.2","<0.2","32","0.4","2","4.7","16.4","0.15","0.27","0.34","0.04","11.4","0.003","0.7"
"Deep Bay","DM5","2000-02-09","1","Bottom Water","1.2","0.088","1.6","96","7.7","310","740","0.057","0.015","0.02","8.3","2.4","32","0.38","2","24","16.4","0.16","0.26","0.33","0.06","12.8","0.004","2.8"
"Deep Bay","DM5","2000-03-08","1","Surface Water","1.1","0.31","1.5","87","7","300","350","0.26","0.03","0.036","8","0.4","28.9","1.4","2","4.4","17.2","0.6","0.38","0.67","0.06","5.5","0.009","0.9"
"Deep Bay","DM5","2000-03-08","1","Middle Water","0.9","0.26","1.5","86","7","820","1000","0.24","0.024","0.03","8.1","0.3","29.5","1.3","2","3.6","16.9","0.52","0.38","0.64","0.05","4.8","0.007","0.5"
"Deep Bay","DM5","2000-03-08","1","Bottom Water","0.9","0.19","1.2","89","7.2","810","1100","0.22","0.021","0.032","8.1","0.5","30","1.3","2","11","16.8","0.43","0.42","0.66","0.06","11.4","0.006","1.6"
"Deep Bay","DM5","2000-04-10","1","Surface Water","1.4","0.23","0.8","76","5.9","140","270","1.2","0.1","0.042","8","0.4","22.7","3.9","2.5","6","21.7","1.53","0.5","1.8","0.06","5.8","0.008","1.3"
"Deep Bay","DM5","2000-04-10","1","Middle Water","1.2","0.19","0.7","79","6","80","110","0.38","0.042","0.029","8.2","<0.2","28.5","1.3","2.5","2.8","20.8","0.61","0.35","0.77","0.06","14.4","0.009","0.6"
"Deep Bay","DM5","2000-04-10","1","Bottom Water","1.3","0.14","0.3","79","6","890","1900","0.25","0.025","0.034","8.2","0.5","28.6","0.93","2.5","10","20.8","0.42","0.31","0.59","0.05","33.2","0.007","1.5"
"Deep Bay","DM5","2000-05-22","1","Surface Water","0.9","0.18","2.5","73","5.2","35","69","0.69","0.038","0.038","8.4","0.7","22.5","2.9","2.5","4.7","25.9","0.91","0.32","1.05","0.06","1.7","0.02","1.1"
"Deep Bay","DM5","2000-05-22","1","Middle Water","0.6","0.13","1.5","76","5.3","110","250","0.29","0.023","0.028","8.5","<0.2","27.9","1.4","2.5","4.9","25.8","0.44","0.19","0.5","0.04","1.8","0.017","0.9"
"Deep Bay","DM5","2000-05-22","1","Bottom Water","0.5","0.14","0.6","75","5.2","1200","2900","0.22","0.017","0.025","8.5","1.4","28.8","1.1","2.5","16","25.8","0.38","0.26","0.5","0.06","1.8","0.018","1.8"
"Deep Bay","DM5","2000-06-21","1","Surface Water","0.3","0.11","1.6","84","6.3","73","180","0.91","0.076","0.028","7.9","0.3","11.2","5.3","0.5","4","27","1.1","0.28","1.27","0.05","130.3","0.005","<0.5"
"Deep Bay","DM5","2000-06-21","1","Middle Water","0.4","0.13","1.3","71","5","420","1200","0.6","0.075","0.057","7.9","<0.2","24.5","4","0.5","3","26","0.81","0.24","0.92","0.05","160.6","0.005","0.6"
"Deep Bay","DM5","2000-06-21","1","Bottom Water","0.2","0.087","0.8","64","4.5","590","1200","0.42","0.056","0.05","7.9","0.2","27","3","0.5","6.6","25.5","0.56","0.28","0.76","0.06","162.6","0.003","0.8"
"Deep Bay","DM5","2000-07-21","1","Surface Water","1.7","0.13","<0.2","95","7","480","940","1.2","0.095","0.054","8","1.4","10.9","5.8","2","6.8","28.1","1.43","0.42","1.72","0.08","10.5","0.008","1.4"
"Deep Bay","DM5","2000-07-21","1","Middle Water","1.5","0.17","0.3","89","6.2","550","900","0.56","0.058","0.05","8","0.4","22.1","3.5","2","6.3","28.1","0.79","0.34","0.96","0.07","12.3","0.011","1.4"
"Deep Bay","DM5","2000-07-21","1","Bottom Water","1.4","0.13","<0.2","83","5.6","700","900","0.45","0.053","0.044","8.1","1","25.5","2.9","2","11","28.1","0.63","0.3","0.8","0.06","33.6","0.009","2.6"
"Deep Bay","DM5","2000-08-18","1","Surface Water","0.8","0.1","1.9","78","5.5","65","230","1.2","0.15","0.055","7.8","0.5","14.3","5.6","2","4","29.2","1.45","0.35","1.7","0.06","18.7","0.005","0.8"
"Deep Bay","DM5","2000-08-18","1","Middle Water","0.7","0.087","1.4","48","3.4","490","850","0.79","0.14","0.047","7.9","0.7","23.2","4.9","2","4.8","27.3","1.02","0.26","1.19","0.07","19.5","0.004","0.8"
"Deep Bay","DM5","2000-08-18","1","Bottom Water","0.5","0.065","0.9","43","3","320","670","0.65","0.12","0.034","8","0.7","26.6","4.3","2","4.6","26.2","0.84","0.2","0.97","0.05","35.5","0.003","0.9"
"Deep Bay","DM5","2000-09-18","1","Surface Water","1","0.14","3.3","106","7.2","570","930","0.17","0.037","0.03","8.2","1.6","27.4","0.24","1.5","7.7","27.1","0.35","0.3","0.51","0.06","23.6","0.012","<0.5"
"Deep Bay","DM5","2000-09-18","1","Middle Water","0.8","0.15","1","98","6.6","1600","3600","0.11","0.026","0.034","8.2","1","30.7","0.35","1.5","6.9","26.9","0.29","0.25","0.39","0.05","36.2","0.013","<0.5"
"Deep Bay","DM5","2000-09-18","1","Bottom Water","0.8","0.14","3.5","95","6.4","1900","5800","0.15","0.034","0.032","8.3","0.4","30.9","0.31","1.5","8","26.9","0.32","0.29","0.47","0.05","93.1","0.013","<0.5"
"Deep Bay","DM5","2000-10-16","1","Surface Water","0.3","0.076","1.1","102","6.9","450","1200","0.11","0.12","0.042","8.3","<0.2","31.4","1.3","1.5","9.6","26.4","0.31","0.19","0.42","0.06","23.6","0.007","1.4"
"Deep Bay","DM5","2000-10-16","1","Middle Water","0.4","0.077","2.7","104","7","1000","3700","0.11","0.12","0.039","8.4","<0.2","31.7","1.4","1.5","14","26.3","0.31","0.23","0.46","0.07","36.2","0.008","1.8"
"Deep Bay","DM5","2000-10-16","1","Bottom Water","0.5","0.073","0.3","103","6.9","1700","4700","0.11","0.11","0.035","8.4","0.2","31.7","1.4","1.5","29","26.3","0.29","0.33","0.55","0.08","44.7","0.008","2.8"
"Deep Bay","DM5","2000-11-13","1","Surface Water","0.6","0.099","<0.2","92","6.5","700","3000","0.12","0.056","0.032","7.9","1.6","29.6","1.2","1","45","14.4","0.28","0.27","0.45","0.08","4.9","0.002","7.4"
"Deep Bay","DM5","2000-11-13","1","Middle Water","0.6","0.1","<0.2","85","5.9","1100","2900","0.13","0.055","0.028","7.9","2.1","30.2","1.2","1","47","14.5","0.29","0.31","0.5","0.09","4.9","0.002","7.6"
"Deep Bay","DM5","2000-11-13","1","Bottom Water","0.6","0.1","<0.2","90","6.2","1200","3400","0.12","0.054","0.026","7.9","1.7","31.1","1.2","1","62","14.6","0.27","0.31","0.48","0.09","9.7","0.002","8.3"
"Deep Bay","DM5","2000-12-13","1","Surface Water","1.1","0.27","0.8","74","5.6","840","1900","0.28","0.047","0.057","7.9","2.3","30.6","2.1","1.5","13","19.8","0.6","0.43","0.76","0.08","18","0.007","2.3"
"Deep Bay","DM5","2000-12-13","1","Middle Water","0.9","0.28","2.8","89","6.8","910","1800","0.27","0.045","0.055","7.9","<0.2","30.8","2","1.5","13","19.9","0.6","0.42","0.74","0.08","18.3","0.007","2.3"
"Deep Bay","DM5","2000-12-13","1","Bottom Water","0.9","0.19","1.3","87","6.5","650","2300","0.21","0.034","0.045","8","2.4","31.8","1.6","1.5","15","20.2","0.43","0.31","0.55","0.07","24.7","0.006","2.2"
"Deep Bay","DM5","2001-01-11","1","Surface Water","1.5","0.25","3.2","87","6.9","420","650","0.28","0.043","0.057","8","<0.2","30","1.8","2","10","18","0.57","0.4","0.72","0.1","14.7","0.007","1.2"
"Deep Bay","DM5","2001-01-11","1","Middle Water","1.2","0.28","2.7","87","6.8","250","530","0.27","0.041","0.056","8","<0.2","30.4","1.8","2","9.7","18.1","0.59","0.41","0.72","0.08","14.2","0.008","1.4"
"Deep Bay","DM5","2001-01-11","1","Bottom Water","1.2","0.22","2.9","86","6.7","700","1200","0.24","0.035","0.052","8","<0.2","30.8","1.6","2","20","18.3","0.5","0.36","0.64","0.08","23.2","0.007","2.5"
"Deep Bay","DM5","2001-02-12","1","Surface Water","0.9","0.26","3.6","82","6.5","360","450","0.28","0.083","0.044","8","<0.2","29.3","1.6","1","27","17.5","0.62","0.47","0.83","0.1","46.1","0.007","4.1"
"Deep Bay","DM5","2001-02-12","1","Middle Water","0.7","0.28","2.9","78","6.2","440","500","0.34","0.081","0.045","8.1","0.2","29.6","1.6","1","38","17.5","0.7","0.5","0.92","0.11","59.7","0.008","4.7"
"Deep Bay","DM5","2001-02-12","1","Bottom Water","0.8","0.27","2.6","77","6.2","400","510","0.27","0.08","0.046","8.1","0.3","29.8","1.6","1","37","17.6","0.62","0.49","0.84","0.11","75.1","0.009","5.2"
"Deep Bay","DM5","2001-03-14","1","Surface Water","1.2","0.38","1.7","44","3.4","590","890","0.36","0.05","0.044","7.4","<0.2","28","1.9","1.5","8.9","19.1","0.79","0.55","0.96","0.1","36.6","0.003","0.7"
"Deep Bay","DM5","2001-03-14","1","Middle Water","0.6","0.25","3.4","43","3.3","700","1600","0.18","0.034","0.028","7.4","<0.2","30","1.2","1.5","33","19","0.46","0.44","0.65","0.09","24","0.002","2.7"
"Deep Bay","DM5","2001-03-14","1","Bottom Water","0.5","0.23","2.2","43","3.3","400","730","0.18","0.03","0.026","7.5","<0.2","30.4","1.2","1.5","57","19","0.44","0.45","0.66","0.1","65.8","0.002","3.2"
"Deep Bay","DM5","2001-04-17","1","Surface Water","1.5","0.45","3.6","89","6.7","130","230","0.62","0.1","0.059","8","3.1","23.9","3.1","1.5","4.5","22.7","1.17","0.64","1.36","0.09","18.6","0.016","1.1"
"Deep Bay","DM5","2001-04-17","1","Middle Water","0.5","0.23","3.1","91","6.7","620","1600","0.27","0.069","0.038","8","<0.2","29.7","1.6","1.5","4.3","21.9","0.57","0.3","0.64","0.06","17.9","0.008","0.9"
"Deep Bay","DM5","2001-04-17","1","Bottom Water","0.3","0.16","2.9","88","6.5","1800","2900","0.22","0.061","0.034","8","<0.2","30.6","1.4","1.5","7.6","21.8","0.44","0.27","0.55","0.06","24.1","0.006","1.2"
"Deep Bay","DM5","2001-05-11","1","Surface Water","0.9","0.18","1.8","85","6.1","79","100","0.62","0.064","0.037","7.9","<0.2","22.9","2.7","1.5","5.4","26","0.86","0.32","1","0.05","19.5","0.007","1.1"
"Deep Bay","DM5","2001-05-11","1","Middle Water","0.7","0.16","2","85","6","240","530","0.52","0.054","0.042","8","<0.2","26.3","2.3","1.5","7.8","25.4","0.73","0.41","0.98","0.08","18.9","0.007","1.2"
"Deep Bay","DM5","2001-05-11","1","Bottom Water","0.4","0.12","1.4","84","5.9","330","1100","0.34","0.043","0.027","8","0.3","27.7","1.9","1.5","24","25.3","0.5","0.23","0.61","0.07","35.2","0.005","3"
"Deep Bay","DM5","2001-06-14","1","Surface Water","2.3","0.46","2.1","76","5.9","3200","8300","1.1","0.24","0.047","7.5","0.7","2","7.2","0.5","31","27.7","1.8","0.82","2.16","0.11","48.3","0.009","3.5"
"Deep Bay","DM5","2001-06-14","1","Middle Water","1.7","0.42","1.8","73","5.4","2900","5700","0.96","0.2","0.056","7.3","<0.2","12.2","7.1","0.5","28","26.9","1.58","0.73","1.89","0.09","32.6","0.006","2.7"
"Deep Bay","DM5","2001-06-14","1","Bottom Water","<0.1","0.32","<0.2","71","4.9","2000","5200","0.86","0.17","0.049","7.9","2.6","27.3","6.4","0.5","26","26.7","1.35","0.71","1.74","0.09","17.1","0.012","2.5"
"Deep Bay","DM5","2001-07-09","1","Surface Water","2.2","0.12","2.2","74","5.5","660","2900","1.1","0.29","0.032","6.2","<0.2","1.4","8.7","0.5","26","30","1.51","0.42","1.81","0.08","46.5","0.001","3"
"Deep Bay","DM5","2001-07-09","1","Middle Water","0.9","0.11","1","75","5.4","470","1300","0.94","0.22","0.043","6.2","0.4","16.2","6.3","0.5","13","27.4","1.27","0.31","1.47","0.07","20.5","0.001","2"
"Deep Bay","DM5","2001-07-09","1","Bottom Water","1","0.077","0.4","73","5.1","1100","4300","0.62","0.15","0.045","6.2","0.3","21.5","4.4","0.5","12","27","0.85","0.25","1.02","0.06","52.3","0.001","1.4"
"Deep Bay","DM5","2001-08-22","1","Surface Water","1.2","0.07","1.8","64","4.4","640","1100","0.71","0.17","0.03","8","<0.2","15.4","5.9","1","8.8","29.5","0.95","0.27","1.15","0.06","11.8","0.005","1.2"
"Deep Bay","DM5","2001-08-22","1","Middle Water","1.7","0.075","1.4","59","4","560","1100","0.53","0.16","0.035","8","<0.2","20.6","4.3","1","6.4","28.9","0.77","0.24","0.93","0.07","11.3","0.004","1.2"
"Deep Bay","DM5","2001-08-22","1","Bottom Water","0.8","0.086","1","55","3.7","570","1500","0.43","0.13","0.029","8","2.2","25","3.7","1","18","27.9","0.65","0.24","0.8","0.07","62.5","0.004","2.2"
"Deep Bay","DM5","2001-09-20","1","Surface Water","1.5","0.077","1.9","67","4.6","570","1000","0.47","0.17","0.038","7.6","2.5","22.2","3.2","1","7.6","28.5","0.72","0.24","0.88","0.07","13.2","0.002","1.2"
"Deep Bay","DM5","2001-09-20","1","Middle Water","1.2","0.059","1.8","73","4.9","800","2300","0.42","0.15","0.029","7.6","1.5","24.9","2.6","1","6.4","28.5","0.63","0.25","0.82","0.1","15","0.001","1.2"
"Deep Bay","DM5","2001-09-20","1","Bottom Water","1.3","0.065","1.2","75","5","570","1200","0.44","0.16","0.032","7.7","2.9","26.9","3","1","7","28.4","0.67","0.22","0.82","0.08","49","0.002","1.1"
"Deep Bay","DM5","2001-10-19","1","Surface Water","0.1","0.068","2.3","84","5.7","420","750","0.28","0.22","0.036","7.8","<0.2","28.4","2","1","8","26.3","0.57","0.21","0.71","0.06","17.9","0.002","1.3"
"Deep Bay","DM5","2001-10-19","1","Middle Water","<0.1","0.06","1.2","76","5.2","660","1200","0.24","0.2","0.032","7.9","0.8","29.2","1.9","1","8.3","26.2","0.5","0.19","0.63","0.05","19.4","0.002","1.4"
"Deep Bay","DM5","2001-10-19","1","Bottom Water","<0.1","0.036","<0.2","76","5.2","640","1300","0.2","0.18","0.022","7.9","1.1","29.8","1.7","1","13","26.2","0.42","0.22","0.6","0.05","26.1","0.001","2.1"
"Deep Bay","DM5","2001-11-16","1","Surface Water","1.2","0.078","1.6","91","6.6","760","2500","0.072","0.07","0.013","7.9","<0.2","32.6","0.85","0.5","49","21.4","0.22","0.22","0.36","0.07","57","0.002","5.4"
"Deep Bay","DM5","2001-11-16","1","Middle Water","1.3","0.077","1.4","95","6.9","1300","3200","0.077","0.073","0.009","7.9","1.8","32.6","0.81","0.5","120","21.4","0.23","0.34","0.49","0.12","69.7","0.002","12"
