"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Junk Bay","JM3","1989-08-07","1","Middle Water","4.2","0.044","31","69","4.7","340","380","0.051","0.021","0.005","8.9","10","32.8","<0.05","N/A","2","24.4","0.12","0.56","0.63","0.05","5.2","0.011","0.5"
"Junk Bay","JM3","1989-08-07","1","Bottom Water","0.8","0.13","4.7","57","4","940","950","0.057","0.021","0.03","8.6","2.6","33.2","0.72","N/A","5.5","23.9","0.21","0.48","0.56","0.05","7","0.018","1"
"Junk Bay","JM3","1989-09-08","1","Surface Water","1.6","0.083","1.6","93","6.1","90","90","0.035","0.004","0.013","8.7","5.9","30.2","1.1","2","11","28.4","0.12","0.21","0.25","0.04","2.1","0.019","1.5"
"Junk Bay","JM3","1989-09-08","1","Middle Water","2","0.016","4.5","91","6","730","730","0.015","0.002","0.009","8.7","2.4","30.3","0.58","2","1.5","28.1","0.03","0.08","0.1","<0.02","2.8","0.004","<0.5"
"Junk Bay","JM3","1989-09-08","1","Bottom Water","1.5","0.018","3.4","70","4.6","1700","1700","0.011","0.002","0.008","8.6","2.8","30.7","0.38","2","1","27.6","0.03","0.17","0.18","0.04","13","0.003","<0.5"
"Junk Bay","JM3","1989-10-10","1","Surface Water","0.5","0.016","2.1","94","6.3","1","1","0.056","0.025","0.014","8.6","0.3","32.6","1","1.4","4.5","26.4","0.1","1.5","1.58","0.03","5.2","0.002","1"
"Junk Bay","JM3","1989-10-10","1","Middle Water","0.1","0.018","2","92","6.1","40","50","0.045","0.026","0.011","8.6","<0.2","32.5","1.1","1.4","6","26.2","0.09","0.85","0.92","0.03","5","0.003","1.5"
"Junk Bay","JM3","1989-10-10","1","Bottom Water","0.7","0.13","8.6","86","5.8","550","550","0.075","0.027","0.016","8.6","0.8","32.5","1.4","1.4","8","26.1","0.23","1.1","1.2","0.06","7.4","0.019","2"
"Junk Bay","JM3","1989-11-06","1","Surface Water","1","0.3","2.8","64","4.4","60","100","0.052","0.015","0.044","8.3","0.4","32.1","0.46","2","1.5","24.6","0.37","0.73","0.8","0.05","3.2","0.023","1"
"Junk Bay","JM3","1989-11-06","1","Middle Water","1.1","0.29","2.2","63","4.4","90","120","0.06","0.015","0.02","8.3","0.7","32.2","0.39","2","2.5","24.6","0.37","0.8","0.88","0.05","3.2","0.023","1"
"Junk Bay","JM3","1989-11-06","1","Bottom Water","1","0.29","1.6","67","4.6","90","100","0.066","0.015","0.015","8.3","0.6","32.8","0.38","2","2","24.3","0.37","0.68","0.76","0.08","2.9","0.021","1"
"Junk Bay","JM3","1989-12-08","1","Surface Water","4","0.11","31","95","7.1","2200","2200","0.12","0.036","0.013","8.7","5.1","31.4","<0.05","N/A","1.5","20.3","0.27","1.1","1.26","0.04","4.8","0.016","0.5"
"Junk Bay","JM3","1989-12-08","1","Middle Water","3.3","0.1","31","78","5.9","1300","1300","0.12","0.036","0.013","8.7","7.4","31.4","0.13","N/A","4","20.3","0.26","1.1","1.26","0.09","4.8","0.013","1.5"
"Junk Bay","JM3","1989-12-08","1","Bottom Water","2.5","0.14","24","66","5","820","840","0.088","0.034","0.02","8.5","4.3","31.6","0.08","N/A","3.5","20.3","0.26","0.94","1.06","0.07","4","0.014","2"
"Junk Bay","JM3","1990-01-05","1","Surface Water","1.1","0.28","2.4","66","5.7","10","10","0.11","0.021","0.044","8.1","<0.2","31.1","1","3","2.5","17.7","0.41","0.64","0.77","0.07","3.2","0.009","1"
"Junk Bay","JM3","1990-01-05","1","Middle Water","0.9","0.22","1.9","68","5.8","70","70","0.1","0.021","0.037","8.1","<0.2","31.5","1","3","1","17.8","0.34","0.78","0.9","0.07","3.8","0.008","<0.5"
"Junk Bay","JM3","1990-01-05","1","Bottom Water","0.8","0.27","2.4","68","5.9","10","10","0.11","0.022","0.034","8.2","<0.2","31.6","1","3","2","17.8","0.4","0.86","0.99","0.06","3.5","0.01","0.5"
"Junk Bay","JM3","1990-02-05","1","Surface Water","0.4","0.075","1.8","78","7.1","10","10","0.11","0.017","0.018","8.4","1","30.8","1.1","2.4","1","15.4","0.2","0.5","0.63","0.05","2","0.004","0.5"
"Junk Bay","JM3","1990-02-05","1","Middle Water","<0.1","0.071","2.3","74","6.8","20","20","0.11","0.017","0.017","8.4","0.8","31.1","1.1","2.4","0.5","15.4","0.2","0.42","0.55","0.04","1.7","0.004","<0.5"
"Junk Bay","JM3","1990-02-05","1","Bottom Water","0.3","0.069","1.5","73","6.7","30","30","0.1","0.016","0.019","8.4","1","31.1","1.1","2.4","1","15.4","0.19","0.42","0.54","0.05","1.9","0.004","0.5"
"Junk Bay","JM3","1990-03-05","1","Surface Water","0.7","0.11","<0.2","79","7.1","1","10","0.053","0.008","0.037","8.4","0.7","29.5","1.2","2.4","2","15.8","0.17","0.44","0.5","0.05","2.7","0.007","0.5"
"Junk Bay","JM3","1990-03-05","1","Middle Water","0.8","0.12","<0.2","71","6.5","30","30","0.056","0.008","0.026","8.5","0.4","31.2","1.1","2.4","2.5","15.8","0.18","0.41","0.47","0.08","3.4","0.008","1"
"Junk Bay","JM3","1990-03-05","1","Bottom Water","0.7","0.11","0.3","67","6.1","390","410","0.049","0.01","0.023","8.6","0.5","31.2","1.2","2.4","3.5","15.7","0.17","0.35","0.41","0.07","3.7","0.008","1"
"Junk Bay","JM3","1990-04-02","1","Surface Water","1.7","0.26","1.3","61","5","490","550","0.15","0.014","0.028","8.2","<0.2","32.2","0.63","2.4","1.5","19.8","0.42","0.76","0.92","0.05","2.4","0.011","0.5"
"Junk Bay","JM3","1990-04-02","1","Middle Water","1.6","0.19","0.5","63","5.2","650","670","0.064","0.011","0.023","8.2","0.2","32.3","0.54","2.4","1.5","19.7","0.27","0.69","0.77","0.05","1.9","0.009","<0.5"
"Junk Bay","JM3","1990-04-02","1","Bottom Water","1.7","0.21","0.5","63","5.2","390","430","0.058","0.011","0.024","8.2","1","32.3","0.6","2.4","1","19.6","0.28","0.67","0.74","0.05","2.1","0.011","1"
"Junk Bay","JM3","1990-05-07","1","Surface Water","2.4","0.019","17","137","10.5","40","40","0.007","0.007","0.002","8.9","4.2","32.2","0.07","2.2","2","22.7","0.03","0.85","0.86","0.08","3","0.004","1.5"
"Junk Bay","JM3","1990-05-07","1","Middle Water","2.5","0.041","13","93","7.3","640","700","0.045","0.011","0.007","8.7","4.6","32.3","<0.05","2.2","1","21.7","0.1","0.57","0.63","0.05","2.6","0.006","1"
"Junk Bay","JM3","1990-05-07","1","Bottom Water","2.6","0.034","18","89","7","540","550","0.056","0.012","0.002","8.7","5.1","32.3","0.05","2.2","2","21.7","0.1","0.71","0.78","0.11","2.8","0.005","1"
"Junk Bay","JM3","1990-06-04","1","Surface Water","3.1","0.057","10","97","7","40","70","0.22","0.013","0.003","8.3","9.2","31.2","0.63","2.6","1.5","25.4","0.29","0.57","0.8","0.1","3.4","0.005","0.5"
"Junk Bay","JM3","1990-06-04","1","Middle Water","0.9","0.17","1.6","85","6.2","120","140","0.05","0.005","0.039","8.3","2.1","32.3","0.51","2.6","8.5","25","0.23","0.52","0.58","0.06","3.1","0.014","0.5"
"Junk Bay","JM3","1990-06-04","1","Bottom Water","0.8","0.15","1.9","75","5.5","330","380","0.037","0.005","0.025","8.3","0.7","32.5","0.55","2.6","3.5","24.9","0.19","0.67","0.71","0.12","3.4","0.012","1"
"Junk Bay","JM3","1990-07-06","1","Surface Water","3.5","0.032","29","138","9.8","130","150","0.064","0.01","0.004","8.6","16","29.1","0.29","1.2","2","26.2","0.11","0.76","0.83","0.1","3.2","0.005","0.5"
"Junk Bay","JM3","1990-07-06","1","Middle Water","2.7","0.017","0.5","58","4.3","110","150","0.06","0.004","<0.002","8.5","1.7","32.1","0.17","1.2","5","23.9","0.08","0.76","0.82","0.06","3.1","0.002","1"
"Junk Bay","JM3","1990-07-06","1","Bottom Water","1","0.051","<0.2","60","4.6","140","150","0.072","0.025","0.003","8.5","3.4","34.1","0.95","1.2","0.5","22.6","0.15","0.54","0.64","0.06","2.3","0.005","0.5"
"Junk Bay","JM3","1990-08-06","1","Surface Water","3.2","0.037","13","143","9.7","210","270","0.13","0.016","<0.002","8.7","6.4","29.6","<0.05","1.6","1.5","28.4","0.18","0.54","0.69","0.08","2.6","0.008","1"
"Junk Bay","JM3","1990-08-06","1","Middle Water","2.9","0.035","15","90","6.2","1100","1200","0.069","0.016","<0.002","8.5","4.2","30.8","0.24","1.6","2.5","27.3","0.12","0.5","0.59","0.09","2.5","0.005","2"
"Junk Bay","JM3","1990-08-06","1","Bottom Water","1.1","0.053","2.4","57","4","270","350","0.041","0.03","0.008","8.4","2.6","32.8","0.74","1.6","2","26.4","0.12","0.32","0.39","0.08","2.6","0.006","1.5"
"Junk Bay","JM3","1990-09-07","1","Surface Water","2.4","0.051","8.3","110","7.5","420","440","0.052","0.02","0.02","8.5","6.9","32.3","<0.05","1.4","1","28.1","0.12","0.54","0.61","0.07","3.5","0.008","0.5"
"Junk Bay","JM3","1990-09-07","1","Middle Water","2.1","0.043","15","86","5.9","420","530","0.045","0.021","0.021","8.5","8.1","32.5","<0.05","1.4","1.5","27.9","0.11","0.52","0.59","0.08","4.2","0.006","1.5"
"Junk Bay","JM3","1990-09-07","1","Bottom Water","1.2","0.039","5.9","70","4.8","830","880","0.041","0.024","0.024","8.4","7.2","32.6","0.08","1.4","11","27.6","0.1","0.57","0.64","0.06","12","0.004","2"
"Junk Bay","JM3","1990-10-08","1","Surface Water","0.7","0.026","1.5","53","3.7","400","500","0.04","0.012","0.031","8.1","<0.2","29.9","0.77","1.8","6.5","27.8","0.08","1.2","1.25","0.08","6","0.002","1.5"
"Junk Bay","JM3","1990-10-08","1","Middle Water","0.6","0.13","1.3","58","4","530","710","0.042","0.011","0.032","8.1","<0.2","31.5","0.77","1.8","6.5","27.7","0.18","1.4","1.45","0.07","7","0.008","1.5"
"Junk Bay","JM3","1990-10-08","1","Bottom Water","1.1","0.097","0.8","62","4.3","280","360","0.033","0.01","0.028","8.1","<0.2","31.7","0.74","1.8","9","27.7","0.14","0.96","1","0.06","6","0.006","2"
"Junk Bay","JM3","1990-11-05","1","Surface Water","1.3","0.16","7.7","88","6.4","330","390","0.026","0.018","0.027","8.2","0.5","31.7","0.28","2.8","1.5","24.9","0.2","0.73","0.77","0.05","4.7","0.011","<0.5"
"Junk Bay","JM3","1990-11-05","1","Middle Water","1.3","0.17","8.3","85","6.2","240","300","0.024","0.017","0.029","8.2","0.3","31.9","0.38","2.8","5","24.9","0.21","0.76","0.8","0.09","3.5","0.012","1.5"
"Junk Bay","JM3","1990-11-05","1","Bottom Water","1.2","0.18","8","81","5.9","260","280","0.025","0.016","0.026","8.2","0.2","31.9","0.35","2.8","1.5","24.9","0.22","0.81","0.85","0.03","4.3","0.012","1"
"Junk Bay","JM3","1990-12-06","1","Surface Water","0.9","0.22","3","66","5","280","280","0.032","0.02","0.043","8.1","1.2","32.3","0.7","3.4","3.5","19.1","0.27","0.44","0.49","0.1","2.6","0.007","1.5"
"Junk Bay","JM3","1990-12-06","1","Middle Water","0.9","0.22","2.4","68","5.3","490","510","0.028","0.02","0.038","8.1","3.4","32.4","0.61","3.4","4","18.9","0.27","0.42","0.47","0.11","2.8","0.007","2.5"
"Junk Bay","JM3","1990-12-06","1","Bottom Water","0.8","0.22","2.1","73","5.6","220","250","0.033","0.019","0.038","8.1","2.5","32.4","0.6","3.4","5","18.7","0.27","0.39","0.44","0.06","2.9","0.007","2"
"Junk Bay","JM3","1991-01-07","1","Surface Water","0.6","0.17","0.3","75","5.9","30","30","0.038","0.016","0.03","8.2","0.3","32.4","0.98","2.6","7.5","17.6","0.22","0.52","0.57","0.07","3.9","0.006","5"
"Junk Bay","JM3","1991-01-07","1","Middle Water","0.6","0.16","1.3","76","6","10","10","0.043","0.016","0.029","8.2","<0.2","32.4","1","2.6","13","17.6","0.22","0.54","0.6","0.07","4.9","0.006","4"
"Junk Bay","JM3","1991-01-07","1","Bottom Water","0.6","0.19","1.3","78","6.1","30","30","0.05","0.016","0.031","8.2","<0.2","32.4","1","2.6","8","17.6","0.26","0.56","0.63","0.07","4.8","0.007","6"
"Junk Bay","JM3","1991-02-08","1","Surface Water","2.5","0.24","1.6","76","6.5","9","11","0.091","0.021","0.048","8.1","1.8","32.1","1.1","3.8","3","17.7","0.35","0.72","0.83","0.07","1.9","0.009","2"
"Junk Bay","JM3","1991-02-08","1","Middle Water","1.5","0.25","1.7","73","6.3","21","26","0.08","0.021","0.049","8.1","1.1","32.1","1.1","3.8","4.5","17.7","0.35","0.68","0.78","0.07","1.9","0.009","2"
"Junk Bay","JM3","1991-02-08","1","Bottom Water","1.3","0.25","0.5","73","6.3","27","30","0.084","0.058","0.054","8.1","2.3","32.1","1.1","3.8","2.5","17.7","0.39","0.79","0.93","0.07","1.5","0.008","1.5"
"Junk Bay","JM3","1991-03-05","1","Surface Water","0.5","0.23","0.3","79","6.4","200","220","0.093","0.013","0.048","8","0.3","31.6","0.8","4","1.5","16.1","0.34","1.7","1.81","0.06","3.1","0.006","1"
"Junk Bay","JM3","1991-03-05","1","Middle Water","0.6","0.24","0.3","81","6.5","160","210","0.1","0.023","0.051","8","0.3","31.6","0.8","4","6","15.9","0.36","1.7","1.82","0.06","2.8","0.006","5.5"
"Junk Bay","JM3","1991-03-05","1","Bottom Water","0.5","0.14","0.3","83","6.7","740","830","0.066","0.024","0.039","8.1","<0.2","31.7","0.75","4","2.5","15.8","0.23","1.5","1.59","0.05","2.3","0.004","2"
"Junk Bay","JM3","1991-04-09","1","Surface Water","1.1","0.13","11","83","6.8","170","290","0.075","0.009","0.023","8","2.8","33","0.49","2.6","3.5","19.9","0.21","0.68","0.76","0.1","2","0.004","0.5"
"Junk Bay","JM3","1991-04-09","1","Middle Water","0.8","0.12","2.7","84","6.9","430","640","0.032","0.005","0.027","8.1","2.6","33.1","0.57","2.6","1","19.7","0.16","0.63","0.67","0.05","1.4","0.004","0.5"
"Junk Bay","JM3","1991-04-09","1","Bottom Water","0.6","0.076","1.6","84","6.9","190","310","0.023","0.004","0.022","8","0.3","33.2","0.56","2.6","11","19.6","0.1","0.14","0.17","0.14","1.2","0.002","2.5"
"Junk Bay","JM3","1991-05-06","1","Surface Water","0.5","0.204","1.1","76","5.8","8","14","0.069","0.009","0.025","8","1.2","33.3","0.55","2","8.5","22.6","0.28","0.54","0.62","0.1","3.4","0.007","1.5"
"Junk Bay","JM3","1991-05-06","1","Middle Water","0.6","0.177","0.5","74","5.7","22","43","0.054","0.007","0.027","8","2.1","33.3","0.57","2","0.5","22.5","0.24","0.41","0.47","0.05","3.5","0.006","<0.5"
"Junk Bay","JM3","1991-05-06","1","Bottom Water","0.5","0.112","0.5","79","6.1","190","190","0.022","0.005","0.017","8","1.9","33.4","0.47","2","17","22.3","0.14","0.37","0.4","0.05","16","0.004","1.5"
"Junk Bay","JM3","1991-06-03","1","Surface Water","3","0.487","11","127","8.6","12","16","0.037","0.007","0.035","8.4","7.6","31.6","1.09","2.7","10","26.9","0.53","0.73","0.77","0.08","1.4","0.052","5"
"Junk Bay","JM3","1991-06-03","1","Middle Water","2.1","0.125","3.2","86","6","22","28","0.016","0.004","0.024","8.3","8.9","32","0.09","2.7","1.5","25.2","0.15","1.72","1.74","0.08","1.6","0.01","1"
"Junk Bay","JM3","1991-06-03","1","Bottom Water","1.7","0.114","1.3","73","5.2","80","140","0.016","0.004","0.023","8.2","3.5","32.9","0.17","2.7","2","23.6","0.13","0.22","0.24","0.18","1.3","0.007","1"
"Junk Bay","JM3","1991-07-05","1","Surface Water","1.2","0.15","2.9","97","6.6","60","100","0.251","0.047","0.022","8.2","6.2","27.3","0.24","2.6","4","25.2","0.45","0.33","0.63","0.1","3.9","0.011","1.5"
"Junk Bay","JM3","1991-07-05","1","Middle Water","0.8","0.176","1.6","95","6.6","52","52","0.218","0.053","0.02","8.2","5.1","27.5","0.22","2.6","2","25.1","0.45","0.24","0.51","0.13","3.4","0.012","0.5"
"Junk Bay","JM3","1991-07-05","1","Bottom Water","0.3","0.091","0.3","49","3.6","220","250","0.136","0.018","0.031","8.2","2.3","33.2","0.98","2.6","13","21.7","0.25","0.32","0.47","0.18","22","0.005","1.5"
"Junk Bay","JM3","1991-08-05","1","Surface Water","1.6","0.129","0.8","130","9.2","5","6","0.092","0.026","0.013","8.4","4.1","29.7","0.1","3","1.5","24.6","0.25","0.38","0.5","0.04","1.4","0.013","1"
"Junk Bay","JM3","1991-08-05","1","Middle Water","1.7","0.143","0.8","125","8.8","36","43","0.091","0.026","0.015","8.4","4.1","29.9","0.12","3","1.5","24","0.26","0.43","0.55","0.04","1.7","0.013","1"
"Junk Bay","JM3","1991-08-05","1","Bottom Water","1.5","0.171","0.8","33","2.5","36","36","0.112","0.031","0.024","8.1","4.6","32","0.21","3","3","21.4","0.31","0.48","0.62","0.06","2.6","0.008","1"
"Junk Bay","JM3","1991-09-10","1","Surface Water","N/A","0.171","<0.2","54","3.7","330","470","0.102","0.094","0.038","8.1","0.2","31.9","0.98","2","3","24.6","0.37","0.48","0.68","0.2","4.5","0.01","1.5"
"Junk Bay","JM3","1991-09-10","1","Middle Water","N/A","0.18","<0.2","57","4","190","240","0.086","0.064","0.036","8.1","0.2","32","0.98","2","2.5","24.5","0.33","0.3","0.45","0.18","3.3","0.01","0.5"
"Junk Bay","JM3","1991-09-10","1","Bottom Water","N/A","0.147","<0.2","59","4.1","200","230","0.091","0.087","0.037","8.1","0.2","32.6","0.99","2","2.5","23.9","0.33","0.26","0.44","0.16","2.5","0.008","0.5"
"Junk Bay","JM3","1991-10-07","1","Surface Water","0.5","0.331","0.3","72","4.9","70","110","0.049","0.028","0.068","7.9","<0.2","32.6","1.02","2","3","25.5","0.41","0.51","0.59","0.23","2.1","0.011","1"
"Junk Bay","JM3","1991-10-07","1","Middle Water","0.5","0.295","0.5","74","5.1","230","410","0.03","0.029","0.053","7.9","0.6","32.6","0.96","2","3","25.2","0.35","0.58","0.64","0.24","3.2","0.01","<0.5"
"Junk Bay","JM3","1991-10-07","1","Bottom Water","0.5","0.247","<0.2","79","5.5","400","600","0.042","0.039","0.04","7.9","0.6","32.8","0.93","2","3.5","25.2","0.33","0.51","0.59","0.2","4.5","0.009","<0.5"
"Junk Bay","JM3","1991-11-04","1","Surface Water","1.1","0.29","8.5","95","7.1","22","28","0.137","0.026","0.022","8","12","32.3","0.67","2.2","4","23.8","0.45","0.51","0.67","0.08","1.5","0.011","1"
"Junk Bay","JM3","1991-11-04","1","Middle Water","0.7","0.631","4.3","90","6.7","21","26","0.123","0.027","0.031","8","7.7","32.7","1","2.2","3.5","23.8","0.78","0.74","0.89","0.09","1.7","0.025","1"
"Junk Bay","JM3","1991-11-04","1","Bottom Water","0.2","0.355","7.5","78","5.9","20","23","0.102","0.025","0.041","8","<0.2","32.8","1.1","2.2","3.5","23.7","0.48","0.69","0.82","0.22","1.4","0.013","1"
"Junk Bay","JM3","1991-12-03","1","Surface Water","0.9","0.33","0.2","79","6.3","40","80","0.179","0.019","0.049","7.8","0.3","31.3","1.5","1.6","4","20.9","0.53","0.46","0.66","0.1","3.2","0.008","1"
"Junk Bay","JM3","1991-12-03","1","Middle Water","1.1","0.313","0.2","72","5.7","380","410","0.125","0.024","0.056","7.9","0.4","31.5","1.45","1.6","4.5","20.8","0.46","0.47","0.62","0.14","3.8","0.008","1"
"Junk Bay","JM3","1991-12-03","1","Bottom Water","1","0.421","0.2","67","5.4","240","280","0.211","0.029","0.052","8","0.5","31.5","1.52","1.6","4","20.7","0.66","0.54","0.78","0.19","3.4","0.012","1"
"Junk Bay","JM3","1992-01-03","1","Surface Water","0.8","0.24","0.5","N/A","N/A","610","610","0.078","0.036","0.052","8.9","0.6","34.9","0.84","1.9","3","16.2","0.35","0.42","0.53","0.17","3.2","0.035","0.5"
"Junk Bay","JM3","1992-01-03","1","Middle Water","0.9","0.177","0.3","N/A","N/A","400","450","0.075","0.037","0.025","8.8","1.2","34.4","0.8","1.9","10","16.4","0.29","0.27","0.38","0.11","7.8","0.024","1"
"Junk Bay","JM3","1992-01-03","1","Bottom Water","0.8","0.129","0.3","N/A","N/A","430","450","0.07","0.036","0.022","8.9","1.4","34.7","0.77","1.9","11","16.5","0.24","0.29","0.4","0.1","7.8","0.019","1"
"Junk Bay","JM3","1992-02-14","1","Surface Water","1.1","0.14","<0.2","80","6.6","1400","1700","0.062","0.011","0.022","8.1","0.9","32","0.83","1.8","4.5","15.6","0.21","0.37","0.44","0.13","4.1","0.003","1"
"Junk Bay","JM3","1992-02-14","1","Middle Water","0.8","0.136","<0.2","81","6.7","2000","2100","0.061","0.009","0.022","8.1","0.7","32","0.8","1.8","4.5","15.6","0.21","0.37","0.44","0.11","3.7","0.003","0.5"
"Junk Bay","JM3","1992-02-14","1","Bottom Water","0.9","0.122","<0.2","86","7.1","800","800","0.072","0.013","0.021","8.1","0.9","32.1","0.78","1.8","5","15.6","0.21","0.33","0.42","0.18","3.8","0.003","0.5"
"Junk Bay","JM3","1992-03-04","1","Surface Water","0.9","0.219","0.3","83","6.7","1800","1900","0.082","0.027","0.029","8","1.8","31.3","0.55","1.8","4.5","16.6","0.33","0.28","0.39","0.14","3.3","0.005","3.5"
"Junk Bay","JM3","1992-03-04","1","Middle Water","1","0.217","0.4","84","6.7","1100","1300","0.079","0.028","0.027","8","1.4","31.3","0.57","1.8","5.5","16.6","0.32","0.29","0.4","0.11","3.3","0.005","3"
"Junk Bay","JM3","1992-03-04","1","Bottom Water","1","0.212","0.8","75","6","2100","2300","0.077","0.028","0.028","8","0.7","31.7","0.54","1.8","5","16.5","0.32","0.25","0.36","0.15","2.7","0.005","2.5"
"Junk Bay","JM3","1992-04-01","1","Surface Water","0.8","0.203","<0.2","68","5.7","330","420","0.05","0.007","0.026","8.1","0.7","32.7","0.72","1.5","3","18.3","0.26","0.58","0.64","0.18","3.5","0.007","0.5"
"Junk Bay","JM3","1992-04-01","1","Middle Water","0.7","0.181","0.3","58","5","900","900","0.042","0.006","0.027","8.1","1.2","32.8","0.68","1.5","3","18","0.23","0.58","0.63","0.16","3.2","0.006","0.5"
"Junk Bay","JM3","1992-04-01","1","Bottom Water","0.6","0.142","0.5","50","4.3","510","510","0.048","0.007","0.019","8","<0.2","32.7","0.68","1.5","4.5","17.9","0.2","0.48","0.54","0.18","4.3","0.004","0.5"
"Junk Bay","JM3","1992-05-04","1","Surface Water","1.6","0.115","2.1","90","6.4","70","130","0.039","0.013","0.012","8.2","3.8","29.9","0.38","2.1","1","23.2","0.17","0.32","0.37","0.07","3","0.007","<0.5"
"Junk Bay","JM3","1992-05-04","1","Middle Water","0.9","0.102","2.7","88","6.3","550","620","0.035","0.009","0.01","8.2","<0.2","29.9","0.42","2.1","4","23.2","0.15","0.19","0.23","0.08","3.6","0.006","1"
"Junk Bay","JM3","1992-05-04","1","Bottom Water","0.8","0.104","0.5","82","5.8","760","960","0.04","0.013","0.011","8.2","2.1","30.2","0.46","2.1","5","23","0.16","0.17","0.22","0.1","4.2","0.006","1"
"Junk Bay","JM3","1992-06-01","1","Surface Water","1.5","0.251","0.5","79","5.5","230","430","0.075","0.025","0.022","8.2","1.3","31.3","0.3","2.6","2","25","0.35","0.55","0.65","0.12","1.8","0.016","1"
"Junk Bay","JM3","1992-06-01","1","Middle Water","1.4","0.229","<0.2","82","5.7","1","2","0.063","0.017","0.023","8.2","2.2","31.6","0.3","2.6","3","24.9","0.31","0.52","0.6","0.08","1.9","0.014","1"
"Junk Bay","JM3","1992-06-01","1","Bottom Water","1","0.141","1.1","81","5.7","170","260","0.045","0.021","0.021","8.2","<0.2","31.7","0.34","2.6","4","24.9","0.21","0.35","0.42","0.1","3.2","0.009","1"
"Junk Bay","JM3","1992-07-03","1","Surface Water","2.1","0.239","7.5","100","6.5","70","80","0.152","0.013","0.014","8.4","13","27.6","0.49","1.3","4","28.6","0.4","0.56","0.73","0.02","4.9","0.028","1"
